lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
45.54,-115.08,2017-08-06 01:46:00,NOAA,AVHRR,94.028,202.216,534.376,6.983,40.962,low_veg,0.62789,0.1,0.1,4.29487,19,9.31
42.75,-112.6,2017-08-06 01:46:00,NOAA,AVHRR,94.345,233.291,756.874,8.775,45.373,O1,3.77779,0.35,0.35,0.385099,397,30.21
46.41,-113.55,2017-08-06 01:46:00,NOAA,AVHRR,92.234,159.912,487.873,7.206,34.173,C3,3.9375,4.39472,4.63622,4.02603,5477,28.58
45.99,-115.1,2017-08-06 01:46:00,NOAA,AVHRR,93.797,129.042,342.127,6.422,35.707,C3,5.9255,3.82015,4.33765,3.12934,7711,28.58
46.41,-113.56,2017-08-06 01:46:00,NOAA,AVHRR,92.244,141.187,440.392,7.2,33.344,C3,3.91042,4.1837,4.3907,3.74374,5151,28.58
46.41,-113.62,2017-08-06 01:46:00,NOAA,AVHRR,92.305,108.244,368.223,7.057,31.038,C3,3.83425,3.66772,3.75972,3.29699,4325,28.58
42.75,-112.52,2017-08-06 01:46:00,NOAA,AVHRR,94.389,195.184,666.671,8.735,45.087,O1,3.79866,0.35,0.35,0.351919,399,30.21
44.56,-114.63,2017-08-06 01:46:00,NOAA,AVHRR,93.696,124.303,417.186,8.49,38.739,C3,7.37745,3.98184,4.69484,3.60258,10391,28.58
42.89,-114.59,2017-08-06 01:46:00,NOAA,AVHRR,93.582,308.59,799.986,9.981,44.286,O1,3.5523,0.35,0.35,0.400548,373,30.21
46.41,-113.61,2017-08-06 01:46:00,NOAA,AVHRR,92.295,120.534,398.144,7.063,32.08,C3,3.86263,3.89636,4.04586,3.48504,4688,28.58
52.61,-121.34,2017-08-06 01:46:00,NOAA,AVHRR,93.828,123.136,420.987,6.326,36.494,C2,15.8888,4.02611,4.80211,3.62585,22890,11.67
52.51,-122.83,2017-08-06 01:46:00,NOAA,AVHRR,93.376,110.168,620.942,6.29,35.683,C3,5.13955,4.12978,4.56678,4.77799,7041,11.67
45.45,-115.23,2017-08-06 01:46:00,NOAA,AVHRR,94.259,139.822,393.475,6.998,39.248,C3,7.455,4.06621,4.79071,3.45597,10714,28.58
45.49,-115.98,2017-08-06 01:46:00,NOAA,AVHRR,95.2,188.202,487.678,6.493,44.257,C3,9.66089,4.52904,5.43754,4.02489,15759,28.58
42.73,-112.63,2017-08-06 01:46:00,NOAA,AVHRR,94.345,235.159,758.96,8.803,45.422,O1,3.78489,0.35,0.35,0.385852,397,30.21
42.73,-112.62,2017-08-06 01:46:00,NOAA,AVHRR,94.351,234.879,759.041,8.798,45.437,O1,3.78781,0.35,0.35,0.385881,398,30.21
45.46,-115.21,2017-08-06 01:46:00,NOAA,AVHRR,94.23,141.304,397.315,6.998,39.254,C3,7.39234,4.0878,4.8123,3.47989,10672,28.58
45.51,-115.96,2017-08-06 01:46:00,NOAA,AVHRR,95.165,184.369,478.021,6.477,43.968,C3,9.52501,4.49924,5.40774,3.96814,15453,28.58
51.46,-117.53,2017-08-06 01:46:00,NOAA,AVHRR,93.659,91.457,435.128,7.775,35.516,C2,16.5521,3.74076,4.51676,3.71191,22429,11.67
51.24,-121.19,2017-08-06 01:46:00,NOAA,AVHRR,94.282,215.512,736.74,7.306,42.933,C2,19.3564,4.71452,5.50652,5.39476,31976,11.67
45.44,-115.22,2017-08-06 01:46:00,NOAA,AVHRR,94.25,146.354,408.89,7.016,39.683,C3,7.47837,4.15436,4.89036,3.55156,10972,28.58
50.94,-115.96,2017-08-06 01:46:00,NOAA,AVHRR,92.053,121.841,444.707,8.943,33.957,C2,13.6666,4.05231,4.81231,3.76974,19730,11.67
51.24,-121.21,2017-08-06 01:46:00,NOAA,AVHRR,94.278,217.329,740.042,7.317,42.948,C2,19.3656,4.71999,5.51199,5.41192,32023,11.67
50.65,-117.82,2017-08-06 01:46:00,NOAA,AVHRR,95.592,217.185,570.777,7.85,48.599,C5,5.0462,4.5623,4.5623,4.5006,6907,11.67
45.44,-115.19,2017-08-06 01:46:00,NOAA,AVHRR,94.213,152.144,423.343,7.035,39.935,C3,7.43144,4.22756,4.96356,3.64025,11066,28.58
51.26,-121.14,2017-08-06 01:46:00,NOAA,AVHRR,94.278,207.678,723.105,7.3,42.84,D1,0.664143,1.48203,1.48203,5.32368,295,9.94
45.44,-115.18,2017-08-06 01:46:00,NOAA,AVHRR,94.2,139.983,397.398,7.041,39.151,C3,7.35486,4.07744,4.79044,3.4804,10570,28.58
47.24,-113.41,2017-08-06 01:46:00,NOAA,AVHRR,91.573,193.8,522.158,6.594,32.131,C3,2.91516,4.59523,4.62973,4.22492,4049,28.58
45.45,-115.22,2017-08-06 01:46:00,NOAA,AVHRR,94.247,139.682,393.752,7.004,39.211,C3,7.43155,4.06578,4.79028,3.4577,10680,28.58
43.2,-114.1,2017-08-06 01:46:00,NOAA,AVHRR,93.015,257.29,705.755,10.107,42.119,O1,3.21182,0.35,0.35,0.366446,337,30.21
42.7,-112.55,2017-08-06 01:46:00,NOAA,AVHRR,94.418,229.551,750.74,8.784,45.653,O1,3.83208,0.35,0.35,0.38288,402,30.21
45.48,-115.98,2017-08-06 01:46:00,NOAA,AVHRR,95.22,183.553,468.659,6.506,44.14,C3,9.71138,4.48109,5.38959,3.9128,15702,28.58
46.43,-113.55,2017-08-06 01:46:00,NOAA,AVHRR,92.222,144.486,447.643,7.188,33.426,C3,3.88104,4.22325,4.43025,3.7874,5158,28.58
42.9,-114.53,2017-08-06 01:46:00,NOAA,AVHRR,93.525,304.69,794.948,9.975,44.049,O1,3.51251,0.35,0.35,0.398755,369,30.21
42.69,-112.59,2017-08-06 01:46:00,NOAA,AVHRR,94.405,234.698,760.498,8.81,45.672,O1,3.82957,0.35,0.35,0.386407,402,30.21
42.67,-112.56,2017-08-06 01:46:00,NOAA,AVHRR,94.441,216.74,717.269,8.81,45.672,O1,3.85549,0.35,0.35,0.370681,405,30.21
43.23,-114.09,2017-08-06 01:46:00,NOAA,AVHRR,92.984,252.789,696.3,10.134,42.013,O1,3.19831,0.35,0.35,0.362954,336,30.21
