lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
52.39,-125.82,2017-08-10 04:45:00,NOAA,AVHRR,90.37899999999999,118.141,637.938,5.675,26.654,C2,8.04066,4.2195599999999995,4.87556,4.870480000000001,11761,11.67
52.5,-124.05,2017-08-10 04:45:00,NOAA,AVHRR,93.089,130.303,662.67,6.007000000000001,35.508,O1,0.728971,0.35,0.35,0.350418,77,11.23
51.18,-121.03,2017-08-10 04:45:00,NOAA,AVHRR,95.065,212.355,729.2710000000001,6.41,44.651,C2,20.9313,4.70391,5.49591,5.3558699999999995,34511,11.67
52.41,-125.69,2017-08-10 04:45:00,NOAA,AVHRR,90.631,124.06200000000001,642.067,5.555,27.434,C2,8.409939999999999,4.269909999999999,4.93391,4.8928400000000005,12448,11.67
51.21,-121.07,2017-08-10 04:45:00,NOAA,AVHRR,95.095,211.838,728.693,6.434,44.797,C2,21.0685,4.70245,5.49445,5.35286,34728,11.67
51.16,-121.04,2017-08-10 04:45:00,NOAA,AVHRR,95.036,216.62400000000002,736.1030000000001,6.431,44.604,C2,20.8778,4.71664,5.50864,5.39145,34503,11.67
52.72,-123.85,2017-08-10 04:45:00,NOAA,AVHRR,93.382,117.406,606.17,6.481,36.26,C3,5.288209999999999,4.2021,4.6736,4.69701,7414,11.67
51.7,-122.84,2017-08-10 04:45:00,NOAA,AVHRR,93.545,142.674,749.715,6.843999999999999,38.696,D1,0.5540649999999999,1.45641,1.45641,5.46205,242,9.94
52.89,-123.77,2017-08-10 04:45:00,NOAA,AVHRR,93.439,124.76899999999999,594.128,6.809,37.14,C3,5.62514,4.26705,4.79605,4.63056,8094,11.67
52.62,-121.18,2017-08-10 04:45:00,NOAA,AVHRR,94.92299999999999,148.482,482.30400000000003,6.381,42.06100000000001,C2,19.7165,4.27412,5.06612,3.99335,29966,11.67
51.89,-123.4,2017-08-10 04:45:00,NOAA,AVHRR,92.62100000000001,137.72799999999998,754.2689999999999,5.9239999999999995,34.373000000000005,D1,0.43024799999999996,1.4529,1.4529,5.485580000000001,188,9.94
52.74,-123.82,2017-08-10 04:45:00,NOAA,AVHRR,93.395,115.264,597.372,6.5360000000000005,36.213,C3,5.33841,4.16787,4.6393699999999995,4.6485,7430,11.67
52.41,-123.09,2017-08-10 04:45:00,NOAA,AVHRR,93.11399999999999,111.883,663.035,6.385,35.22,C3,4.77238,4.1917,4.5712,5.0057599999999995,6545,11.67
52.63,-123.31,2017-08-10 04:45:00,NOAA,AVHRR,93.471,116.035,626.697,6.531000000000001,36.64,C3,5.4822,4.20748,4.701980000000001,4.8093900000000005,7733,11.67
52.42,-124.4,2017-08-10 04:45:00,NOAA,AVHRR,92.77,133.303,670.296,5.684,34.228,C3,3.93011,4.41627,4.66927,5.04462,5505,11.67
51.01,-121.17,2017-08-10 04:45:00,NOAA,AVHRR,94.921,193.898,712.914,6.582999999999999,44.166000000000004,C3,9.06678,4.74942,5.63492,5.2703,15327,11.67
50.93,-121.09,2017-08-10 04:45:00,NOAA,AVHRR,94.82,194.502,720.0360000000001,6.561,43.762,D1,0.699056,1.47859,1.47859,5.3076300000000005,310,9.94
50.92,-121.11,2017-08-10 04:45:00,NOAA,AVHRR,94.823,190.46900000000002,714.55,6.577999999999999,43.748999999999995,D1,0.700049,1.4771299999999998,1.4771299999999998,5.2788900000000005,310,9.94
52.69,-123.33,2017-08-10 04:45:00,NOAA,AVHRR,93.427,114.40700000000001,615.582,6.5920000000000005,36.43,C3,5.43561,4.17709,4.66009,4.74867,7599,11.67
52.6,-121.32,2017-08-10 04:45:00,NOAA,AVHRR,94.71,141.16899999999998,450.061,6.455,40.835,D1,0.672315,1.41713,1.41713,3.80191,286,9.94
50.89,-121.45,2017-08-10 04:45:00,NOAA,AVHRR,94.90700000000001,287.56,820.847,6.843999999999999,44.98,D1,0.7289359999999999,1.49451,1.49451,5.825130000000001,327,9.94
51.84,-123.34,2017-08-10 04:45:00,NOAA,AVHRR,92.74,125.27600000000001,736.47,6.027,34.442,C3,4.05441,4.39484,4.65934,5.3933599999999995,5667,11.67
51.61,-122.87,2017-08-10 04:45:00,NOAA,AVHRR,93.66,124.613,720.0269999999999,6.92,38.519,C3,6.165690000000001,4.37703,4.98653,5.307580000000001,9224,11.67
51.92,-125.16,2017-08-10 04:45:00,NOAA,AVHRR,91.794,135.892,698.794,5.175,30.838,C3,2.61373,4.45909,4.45909,5.19597,3496,11.67
52.41,-123.07,2017-08-10 04:45:00,NOAA,AVHRR,93.105,111.679,661.8739999999999,6.392,35.181,C3,4.760269999999999,4.18811,4.56761,4.9995400000000005,6523,11.67
52.61,-123.38,2017-08-10 04:45:00,NOAA,AVHRR,93.45100000000001,125.069,654.294,6.483,37.053000000000004,C3,5.44541,4.32905,4.83505,4.958819999999999,7899,11.67
52.84,-124.08,2017-08-10 04:45:00,NOAA,AVHRR,93.47,124.375,604.534,6.513999999999999,36.917,C3,5.48685,4.27428,4.78028,4.688,7869,11.67
51.65,-122.77,2017-08-10 04:45:00,NOAA,AVHRR,93.69200000000001,145.15200000000002,749.4630000000001,7.024,39.506,D1,0.577906,1.4581600000000001,1.4581600000000001,5.46074,253,9.94
51.22,-121.07,2017-08-10 04:45:00,NOAA,AVHRR,95.101,211.75,728.508,6.432,44.817,C2,21.0876,4.70216,5.49416,5.35189,34758,11.67
52.35,-123.53,2017-08-10 04:45:00,NOAA,AVHRR,93.001,126.787,695.165,6.105,35.315,D1,0.46980500000000003,1.4380700000000002,1.4380700000000002,5.1768,203,9.94
52.86,-124.12,2017-08-10 04:45:00,NOAA,AVHRR,93.485,123.37100000000001,597.1569999999999,6.5120000000000005,36.884,O1,4.34241,0.35,0.35,0.325453,456,11.23
52.83,-124.09,2017-08-10 04:45:00,NOAA,AVHRR,93.464,123.948,601.8380000000001,6.4910000000000005,36.836,C3,5.4580400000000004,4.26716,4.76166,4.67315,7797,11.67
52.73,-123.84,2017-08-10 04:45:00,NOAA,AVHRR,93.389,113.939,594.889,6.502999999999999,36.069,C3,5.30205,4.149290000000001,4.6092900000000006,4.63478,7332,11.67
53.03,-124.46,2017-08-10 04:45:00,NOAA,AVHRR,93.52600000000001,117.167,558.222,6.516,36.515,C3,5.55832,4.14392,4.64992,4.43009,7754,11.67
51.15,-121.03,2017-08-10 04:45:00,NOAA,AVHRR,95.01899999999999,210.49200000000002,726.245,6.431,44.485,C2,20.7834,4.69814,5.49014,5.34009,34231,11.67
51.61,-122.75,2017-08-10 04:45:00,NOAA,AVHRR,93.78,148.001,750.4110000000001,7.105,39.998000000000005,C3,6.623239999999999,4.5766800000000005,5.25518,5.46565,10442,11.67
52.47,-123.54,2017-08-10 04:45:00,NOAA,AVHRR,93.257,127.06200000000001,676.908,6.254,36.285,D1,0.49985100000000005,1.43669,1.43669,5.0799,215,9.94
50.99,-115.92,2017-08-10 04:45:00,NOAA,AVHRR,92.384,130.766,453.68,8.372,34.85,D1,0.48663599999999996,1.40709,1.40709,3.8235900000000003,205,9.94
51.69,-122.83,2017-08-10 04:45:00,NOAA,AVHRR,93.574,142.703,748.678,6.87,38.828,D1,0.55824,1.45636,1.45636,5.45668,244,9.94
52.95,-124.3,2017-08-10 04:45:00,NOAA,AVHRR,93.53299999999999,118.71700000000001,567.38,6.518,36.673,D1,2.68218,1.41347,1.41347,4.48156,1137,9.94
52.52,-123.52,2017-08-10 04:45:00,NOAA,AVHRR,93.33200000000001,126.833,669.638,6.33,36.593,D1,0.510101,1.43574,1.43574,5.0411,220,9.94
53.04,-124.04,2017-08-10 04:45:00,NOAA,AVHRR,93.58,118.973,576.587,6.837000000000001,37.286,C3,5.8929800000000006,4.18659,4.73859,4.53308,8377,11.67
